seed,ply,side,government,agent_id,agent_square,favourite_move,supports_selected,selected_move,raw_support_for_selected,eligible_voters,subjective_utility_of_selected,benchmark_of_favourite,best_benchmark,relative_regret,vote_weight_before,vote_weight_after,game_result
42,18,Black,democracy,BP1,a7,a7a5,False,g8g5,9,14,2.355,4,7,1,1.0,1.0,Draw
42,18,Black,democracy,BP2,b7,g8g5,True,g8g5,9,14,2.313,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BP3,c7,c7c5,False,g8g5,9,14,2.505,4,7,1,1.0,1.0,Draw
42,18,Black,democracy,BP4,d7,d7d5,False,g8g5,9,14,2.244,4,7,1,1.0,1.0,Draw
42,18,Black,democracy,BP5,e7,e7e5,False,g8g5,9,14,2.172,4,7,1,1.0,1.0,Draw
42,18,Black,democracy,BP6,f7,f7f5,False,g8g5,9,14,2.376,4,7,1,1.0,1.0,Draw
42,18,Black,democracy,BR1,a8,g8g5,True,g8g5,9,14,3.768,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BN1,b8,g8g5,True,g8g5,9,14,3.204,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BB1,c8,g8g5,True,g8g5,9,14,3.195,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BQ1,d8,g8g5,True,g8g5,9,14,3.954,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BK1,e8,g8g5,True,g8g5,9,14,2.394,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BB2,f8,g8g5,True,g8g5,9,14,3.561,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BR2,g8,g8g5,True,g8g5,9,14,4.8982,7,7,0,1.0,1.0,Draw
42,18,Black,democracy,BP8,h5,g8g5,True,g8g5,9,14,2.247,7,7,0,1.0,1.0,Draw
42,19,White,democracy,WR1,a1,a1b1,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WB1,c1,f1h3,True,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WQ1,d1,f1h3,True,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WK1,e1,e1f2,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WB2,f1,f1h3,True,f1h3,4,11,1.5904,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WP1,a2,f1h3,True,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WP2,b2,b2b4,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WP3,c2,c2c4,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WP4,d2,d2d4,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WP5,e2,e2e4,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,19,White,democracy,WN1,a3,a3c4,False,f1h3,4,11,0.0,-7,-7,0,1.0,1.0,Draw
42,20,Black,democracy,BP1,a7,a7a5,False,g5g1,5,14,0.683,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP2,b7,b7b5,False,g5g1,5,14,0.6105,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP3,c7,c7c5,False,g5g1,5,14,0.677,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP4,d7,d7d5,False,g5g1,5,14,0.32388,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP5,e7,e7e5,False,g5g1,5,14,0.6475,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP6,f7,f7f5,False,g5g1,5,14,0.5725,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BR1,a8,g5g1,True,g5g1,5,14,0.4495,7.35,7.35,0,1.0,1.0,Draw
42,20,Black,democracy,BN1,b8,b8c6,False,g5g1,5,14,0.624,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BB1,c8,g5g1,True,g5g1,5,14,0.622,7.35,7.35,0,1.0,1.0,Draw
42,20,Black,democracy,BQ1,d8,g5g1,True,g5g1,5,14,0.5285,7.35,7.35,0,1.0,1.0,Draw
42,20,Black,democracy,BK1,e8,g5g1,True,g5g1,5,14,0.1775,7.35,7.35,0,1.0,1.0,Draw
42,20,Black,democracy,BB2,f8,f8h6,False,g5g1,5,14,0.538,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BP8,h5,h5h4,False,g5g1,5,14,0.5885,7,7.35,1,1.0,1.0,Draw
42,20,Black,democracy,BR2,g5,g5g1,True,g5g1,5,14,1.4687,7.35,7.35,0,1.0,1.0,Draw
42,21,White,democracy,WR1,a1,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WB1,c1,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WQ1,d1,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WK1,e1,e1f2,False,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WP1,a2,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WP2,b2,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WP3,c2,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WP4,d2,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WP5,e2,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WN1,a3,h3f1,True,h3f1,10,11,0.0,-7,-7,0,1.0,1.0,Draw
42,21,White,democracy,WB2,h3,h3f1,True,h3f1,10,11,0.76468,-7,-7,0,1.0,1.0,Draw
42,22,Black,democracy,BP1,a7,g1f1,True,g1f1,14,14,3.038,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP2,b7,g1f1,True,g1f1,14,14,2.9235,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP3,c7,g1f1,True,g1f1,14,14,3.182,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP4,d7,g1f1,True,g1f1,14,14,2.877,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP5,e7,g1f1,True,g1f1,14,14,2.8195,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP6,f7,g1f1,True,g1f1,14,14,2.9485,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BR1,a8,g1f1,True,g1f1,14,14,4.2175,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BN1,b8,g1f1,True,g1f1,14,14,3.828,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BB1,c8,g1f1,True,g1f1,14,14,3.817,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BQ1,d8,g1f1,True,g1f1,14,14,4.4825,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BK1,e8,g1f1,True,g1f1,14,14,2.5715,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BB2,f8,g1f1,True,g1f1,14,14,4.099,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BP8,h5,g1f1,True,g1f1,14,14,2.8355,10.35,10.35,0,1.0,1.0,Draw
42,22,Black,democracy,BR2,g1,g1f1,True,g1f1,14,14,3.6775,10.35,10.35,0,1.0,1.0,Draw
42,23,White,democracy,WR1,a1,e1f1,True,e1f1,10,10,5.575,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WB1,c1,e1f1,True,e1f1,10,10,6.145,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WQ1,d1,e1f1,True,e1f1,10,10,8.46,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WK1,e1,e1f1,True,e1f1,10,10,4.3818,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WP1,a2,e1f1,True,e1f1,10,10,3.665,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WP2,b2,e1f1,True,e1f1,10,10,3.34,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WP3,c2,e1f1,True,e1f1,10,10,3.64,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WP4,d2,e1f1,True,e1f1,10,10,3.68,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WP5,e2,e1f1,True,e1f1,10,10,3.7,-5,-5,0,1.0,1.0,Draw
42,23,White,democracy,WN1,a3,e1f1,True,e1f1,10,10,4.995,-5,-5,0,1.0,1.0,Draw
42,24,Black,democracy,BP1,a7,a7a5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP2,b7,b7b5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP3,c7,c7c5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP4,d7,d7d5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP5,e7,e7e5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP6,f7,f7f5,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BR1,a8,h5h4,True,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BN1,b8,b8c6,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BB1,c8,h5h4,True,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BQ1,d8,h5h4,True,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BK1,e8,h5h4,True,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BB2,f8,f8h6,False,h5h4,5,13,0.0,5,5,0,1.0,1.0,Draw
42,24,Black,democracy,BP8,h5,h5h4,True,h5h4,5,13,2.05975,5,5,0,1.0,1.0,Draw
42,25,White,democracy,WR1,a1,a1b1,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WB1,c1,f1g2,True,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WQ1,d1,d1e1,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WP1,a2,f1g2,True,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WP2,b2,b2b4,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WP3,c2,c2c4,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WP4,d2,d2d4,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WP5,e2,e2e4,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WN1,a3,a3c4,False,f1g2,3,10,0.0,-5,-5,0,1.0,1.0,Draw
42,25,White,democracy,WK1,f1,f1g2,True,f1g2,3,10,0.6118,-5,-5,0,1.0,1.0,Draw
42,26,Black,democracy,BP1,a7,a7a5,False,h4h3,5,13,0.683,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP2,b7,b7b5,False,h4h3,5,13,0.6105,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP3,c7,c7c5,False,h4h3,5,13,0.677,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP4,d7,d7d5,False,h4h3,5,13,0.633,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP5,e7,e7e5,False,h4h3,5,13,0.6475,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP6,f7,f7f5,False,h4h3,5,13,0.5725,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BR1,a8,h4h3,True,h4h3,5,13,0.4495,5.35,5.35,0,1.0,1.0,Draw
42,26,Black,democracy,BN1,b8,b8c6,False,h4h3,5,13,0.624,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BB1,c8,h4h3,True,h4h3,5,13,0.622,5.35,5.35,0,1.0,1.0,Draw
42,26,Black,democracy,BQ1,d8,h4h3,True,h4h3,5,13,0.5285,5.35,5.35,0,1.0,1.0,Draw
42,26,Black,democracy,BK1,e8,h4h3,True,h4h3,5,13,0.1775,5.35,5.35,0,1.0,1.0,Draw
42,26,Black,democracy,BB2,f8,f8h6,False,h4h3,5,13,0.538,5,5.35,1,1.0,1.0,Draw
42,26,Black,democracy,BP8,h4,h4h3,True,h4h3,5,13,2.32289,5.35,5.35,0,1.0,1.0,Draw
42,27,White,democracy,WR1,a1,g2h3,True,g2h3,10,10,1.115,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WB1,c1,g2h3,True,g2h3,10,10,1.229,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WQ1,d1,g2h3,True,g2h3,10,10,1.692,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WP1,a2,g2h3,True,g2h3,10,10,0.733,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WP2,b2,g2h3,True,g2h3,10,10,0.668,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WP3,c2,g2h3,True,g2h3,10,10,0.728,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WP4,d2,g2h3,True,g2h3,10,10,0.736,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WP5,e2,g2h3,True,g2h3,10,10,0.74,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WN1,a3,g2h3,True,g2h3,10,10,0.999,-4,-4,0,1.0,1.0,Draw
42,27,White,democracy,WK1,g2,g2h3,True,g2h3,10,10,1.3658,-4,-4,0,1.0,1.0,Draw
42,28,Black,democracy,BP1,a7,a7a5,False,d7d6,4,12,0.683,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BP2,b7,b7b5,False,d7d6,4,12,0.6105,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BP3,c7,c7c5,False,d7d6,4,12,0.677,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BP4,d7,d7d5,False,d7d6,4,12,2.8485,4.35,4.35,0,1.0,1.0,Draw
42,28,Black,democracy,BP5,e7,e7e5,False,d7d6,4,12,0.6475,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BP6,f7,f7f5,False,d7d6,4,12,0.5725,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BR1,a8,d7d6,True,d7d6,4,12,0.4495,4.35,4.35,0,1.0,1.0,Draw
42,28,Black,democracy,BN1,b8,b8c6,False,d7d6,4,12,0.624,4,4.35,1,1.0,1.0,Draw
42,28,Black,democracy,BB1,c8,d7d6,True,d7d6,4,12,0.622,4.35,4.35,0,1.0,1.0,Draw
42,28,Black,democracy,BQ1,d8,d7d6,True,d7d6,4,12,0.5285,4.35,4.35,0,1.0,1.0,Draw
42,28,Black,democracy,BK1,e8,d7d6,True,d7d6,4,12,0.1775,4.35,4.35,0,1.0,1.0,Draw
42,28,Black,democracy,BB2,f8,f8h6,False,d7d6,4,12,0.538,4,4.35,1,1.0,1.0,Draw
42,29,White,democracy,WR1,a1,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WB1,c1,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WQ1,d1,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WP1,a2,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WP2,b2,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WP3,c2,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WP4,d2,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WP5,e2,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WN1,a3,h3h4,True,h3h4,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,29,White,democracy,WK1,h3,h3h4,True,h3h4,10,10,0.6118,-4,-4,0,1.0,1.0,Draw
42,30,Black,democracy,BP1,a7,a7a5,False,e7e5,1,12,0.683,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BP2,b7,b7b5,False,e7e5,1,12,0.6105,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BP3,c7,c7c5,False,e7e5,1,12,0.677,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BP5,e7,e7e5,True,e7e5,1,12,3.367,4.35,4.35,0,1.0,1.0,Draw
42,30,Black,democracy,BP6,f7,f7f5,False,e7e5,1,12,0.5725,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BR1,a8,e7e6,False,e7e5,1,12,0.4495,4.35,4.35,0,1.0,1.0,Draw
42,30,Black,democracy,BN1,b8,b8d7,False,e7e5,1,12,0.624,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BB1,c8,c8f5,False,e7e5,1,12,0.622,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BQ1,d8,d8d7,False,e7e5,1,12,0.5285,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BK1,e8,e8d7,False,e7e5,1,12,0.1775,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BB2,f8,f8h6,False,e7e5,1,12,0.538,4,4.35,1,1.0,1.0,Draw
42,30,Black,democracy,BP4,d6,d6d5,False,e7e5,1,12,0.633,4,4.35,1,1.0,1.0,Draw
42,31,White,democracy,WR1,a1,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WB1,c1,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WQ1,d1,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WP1,a2,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WP2,b2,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WP3,c2,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WP4,d2,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WP5,e2,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WN1,a3,h4h5,True,h4h5,10,10,0.0,-4,-4,0,1.0,1.0,Draw
42,31,White,democracy,WK1,h4,h4h5,True,h4h5,10,10,0.6118,-4,-4,0,1.0,1.0,Draw
42,32,Black,democracy,BP1,a7,a7a5,False,d8h4,1,12,0.683,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BP2,b7,b7b5,False,d8h4,1,12,0.6105,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BP3,c7,c7c5,False,d8h4,1,12,0.677,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BP6,f7,f7f5,False,d8h4,1,12,0.5725,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BR1,a8,d8h4,True,d8h4,1,12,0.4495,4.35,4.35,0,1.0,1.0,Draw
42,32,Black,democracy,BN1,b8,b8d7,False,d8h4,1,12,0.624,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BB1,c8,c8h3,False,d8h4,1,12,0.622,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BQ1,d8,d8f6,False,d8h4,1,12,-1.61042,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BK1,e8,e8e7,False,d8h4,1,12,0.1775,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BB2,f8,f8g7,False,d8h4,1,12,0.538,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BP4,d6,d6d5,False,d8h4,1,12,0.633,4,4.35,1,1.0,1.0,Draw
42,32,Black,democracy,BP5,e5,e5e4,False,d8h4,1,12,0.6475,4,4.35,1,1.0,1.0,Draw
42,33,White,democracy,WR1,a1,h5h4,True,h5h4,10,10,10.035,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WB1,c1,h5h4,True,h5h4,10,10,11.061,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WQ1,d1,h5h4,True,h5h4,10,10,15.228,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WP1,a2,h5h4,True,h5h4,10,10,6.597,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WP2,b2,h5h4,True,h5h4,10,10,6.012,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WP3,c2,h5h4,True,h5h4,10,10,6.552,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WP4,d2,h5h4,True,h5h4,10,10,6.624,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WP5,e2,h5h4,True,h5h4,10,10,6.66,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WN1,a3,h5h4,True,h5h4,10,10,8.991,5,5,0,1.0,1.0,Draw
42,33,White,democracy,WK1,h5,h5h4,True,h5h4,10,10,7.3978,5,5,0,1.0,1.0,Draw
42,34,Black,democracy,BP1,a7,a7a5,False,f8e7,2,11,0.683,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BP2,b7,b7b5,False,f8e7,2,11,0.6105,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BP3,c7,c7c5,False,f8e7,2,11,0.677,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BP6,f7,f7f5,False,f8e7,2,11,0.5725,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BR1,a8,f8e7,True,f8e7,2,11,0.4495,-4.65,-4.65,0,1.0,1.0,Draw
42,34,Black,democracy,BN1,b8,b8d7,False,f8e7,2,11,0.624,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BB1,c8,c8f5,False,f8e7,2,11,0.622,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BK1,e8,e8e7,False,f8e7,2,11,0.1775,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BB2,f8,f8e7,True,f8e7,2,11,2.0444,-4.65,-4.65,0,1.0,1.0,Draw
42,34,Black,democracy,BP4,d6,d6d5,False,f8e7,2,11,0.633,-5,-4.65,1,1.0,1.0,Draw
42,34,Black,democracy,BP5,e5,e5e4,False,f8e7,2,11,0.6475,-5,-4.65,1,1.0,1.0,Draw
42,35,White,democracy,WR1,a1,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WB1,c1,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WQ1,d1,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WP1,a2,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WP2,b2,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WP3,c2,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WP4,d2,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WP5,e2,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WN1,a3,h4h5,True,h4h5,10,10,0.0,5,5,0,1.0,1.0,Draw
42,35,White,democracy,WK1,h4,h4h5,True,h4h5,10,10,0.6118,5,5,0,1.0,1.0,Draw
42,36,Black,democracy,BP1,a7,a7a5,False,c8g4,1,11,0.683,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BP2,b7,b7b5,False,c8g4,1,11,0.6105,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BP3,c7,c7c5,False,c8g4,1,11,0.677,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BP6,f7,f7f5,False,c8g4,1,11,0.5725,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BR1,a8,c8g4,True,c8g4,1,11,0.4495,-4.65,-4.65,0,1.0,1.0,Draw
42,36,Black,democracy,BN1,b8,b8d7,False,c8g4,1,11,0.624,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BB1,c8,c8h3,False,c8g4,1,11,1.4774,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BK1,e8,e8f8,False,c8g4,1,11,0.1775,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BP4,d6,d6d5,False,c8g4,1,11,0.633,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BP5,e5,e5e4,False,c8g4,1,11,0.6475,-5,-4.65,1,1.0,1.0,Draw
42,36,Black,democracy,BB2,e7,e7f8,False,c8g4,1,11,0.538,-5,-4.65,1,1.0,1.0,Draw
42,37,White,democracy,WR1,a1,h5g4,True,h5g4,10,10,3.345,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WB1,c1,h5g4,True,h5g4,10,10,3.687,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WQ1,d1,h5g4,True,h5g4,10,10,5.076,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WP1,a2,h5g4,True,h5g4,10,10,2.199,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WP2,b2,h5g4,True,h5g4,10,10,2.004,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WP3,c2,h5g4,True,h5g4,10,10,2.184,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WP4,d2,h5g4,True,h5g4,10,10,2.208,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WP5,e2,h5g4,True,h5g4,10,10,2.22,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WN1,a3,h5g4,True,h5g4,10,10,2.997,8,8,0,1.0,1.0,Draw
42,37,White,democracy,WK1,h5,h5g4,True,h5g4,10,10,2.8738,8,8,0,1.0,1.0,Draw
42,38,Black,democracy,BP1,a7,a7a5,False,f7f5,2,10,0.683,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BP2,b7,b7b5,False,f7f5,2,10,0.6105,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BP3,c7,c7c5,False,f7f5,2,10,0.677,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BP6,f7,f7f5,True,f7f5,2,10,2.67908,-7.65,-7.65,0,1.0,1.0,Draw
42,38,Black,democracy,BR1,a8,f7f5,True,f7f5,2,10,0.4495,-7.65,-7.65,0,1.0,1.0,Draw
42,38,Black,democracy,BN1,b8,b8d7,False,f7f5,2,10,0.624,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BK1,e8,e8f8,False,f7f5,2,10,0.1775,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BP4,d6,d6d5,False,f7f5,2,10,0.633,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BP5,e5,e5e4,False,f7f5,2,10,0.6475,-8,-7.65,1,1.0,1.0,Draw
42,38,Black,democracy,BB2,e7,e7f8,False,f7f5,2,10,0.538,-8,-7.65,1,1.0,1.0,Draw
42,39,White,democracy,WR1,a1,g4f5,True,g4f5,10,10,1.115,9,9,0,1.0,1.0,Draw
